"","CASE_ID","STU_CITIZEN_NM","STU_ABOR_TSI_NM","SUBMISSION_METHOD","ENTRY_TYPE","ASSESSMENT_DECISION_NM","ASSESSMENT_OUTCOME_NM","LAST_COUNTRY_EDUCATION","PREFERENCE_NO","AVAIL_ORG_UNIT_NM","STUDY_MODE_CD","RETURNING_DEFERRAL","CURR_AVAIL_YR","CURR_STUDY_PERIOD","ORIG_AVAIL_YR","ORIG_STUDY_PERIOD","SPK_CAT_TYPE_CD","OFFER_RELEASED_FG","OFFER_OUTCOME_CD","OFFER_CONDITIONS"
"6083","834654|400620|622651","Australian","No","Online Application","Bachelor (equiv Aust 3yr deg)","Qualified","Successful","Australia","1","Engineering","STD","N","2019","Start Year Intake","2019","Start Year Intake","MCW","Y","$ACC","Y"
"6101","1051595|400793|622901","Australian","No","Online Application","Bachelor (equiv Aust 3yr deg)","Qualified","Successful","Australia","1","Engineering","STD","N","2019","Start Year Intake","2019","Start Year Intake","MCW","Y","$ACC","N"
"6115","759502|401100|623360","Australian","No","Online Application","Bachelor (equiv Aust 3yr deg)","Qualified","Successful","Australia","1","Engineering","STD","N","2019","Start Year Intake","2019","Start Year Intake","MCW","Y","","N"
"6126","831862|402816|625226","Australian","No","Online Application","Bachelor (equiv Aust 3yr deg)","Qualified","Successful","Australia","1","Engineering","STD","N","2019","Start Year Intake","2019","Start Year Intake","MCW","Y","$ACC","Y"
"6146","832403|403030|625533","Australian","No","Online Application","Bachelor (equiv Aust 3yr deg)","Qualified","Successful","Australia","1","Engineering","STD","N","2019","Start Year Intake","2019","Start Year Intake","MCW","Y","$ACC","Y"
"6164","760398|403123|625676","Australian","No","Online Application","Bachelor (equiv Aust 3yr deg)","Not Assessed","Ineligible / Withdrawn","Australia","1","Engineering","STD","N","2019","Start Year Intake","2019","Start Year Intake","MCW","","","N"
"6174","825867|403132|625689","Permanent Resident (excl Humanitarian)","No","Online Application","Bachelor (equiv Aust 3yr deg)","No Decision","Successful","Australia","1","Engineering","STD","N","2019","Start Year Intake","2019","Start Year Intake","MCW","Y","","N"
"6187","637089|403134|625691","Australian","No","Online Application","Masters CW","Qualified","Successful","Australia","1","Engineering","STD","N","2019","Start Year Intake","2019","Start Year Intake","MCW","Y","$ACC","Y"
"6211","834496|403170|625741","Australian","No","Online Application","Bachelor (equiv Aust 3yr deg)","Qualified","Successful","Australia","1","Engineering","STD","N","2019","Start Year Intake","2019","Start Year Intake","MCW","Y","$ACC","N"
"6227","832948|403306|625931","Australian","No","Online Application","Bachelor (equiv Aust 3yr deg)","Qualified","Successful","Australia","1","Engineering","STD","N","2019","Start Year Intake","2019","Start Year Intake","MCW","Y","$ACC","Y"
"6244","830817|403317|625945","Australian","No","Online Application","Bachelor (equiv Aust 3yr deg)","Qualified","Successful","Australia","1","Engineering","STD","N","2019","Start Year Intake","2019","Start Year Intake","MCW","Y","$ACC","N"
"6260","831097|403338|625977","New Zealander","No","Online Application","Bachelor (equiv Aust 3yr deg)","Qualified","Successful","Australia","1","Engineering","STD","N","2019","Start Year Intake","2019","Start Year Intake","MCW","Y","$ACC","Y"
"6277","831097|403338|625978","New Zealander","No","Online Application","","","","Australia","2","Engineering","STD","N","2019","Start Year Intake","2019","Start Year Intake","MCW","","",""
"6286","833402|403553|626322","Australian","No","Online Application","Bachelor (equiv Aust 3yr deg)","Qualified","Successful","Australia","1","Engineering","STD","N","2019","Start Year Intake","2019","Start Year Intake","MCW","Y","","Y"
"6298","1050411|403648|626448","Permanent Resident (excl Humanitarian)","No","Online Application","Bachelor (equiv Aust 3yr deg)","Qualified","Higher Preference Successful","Jordan","1","Engineering","STD","N","2019","Start Year Intake","2019","Start Year Intake","MCW","","","Y"
"6317","1053066|404135|627007","Australian","No","Online Application","Bachelor (equiv Aust 3yr deg)","Not Qualified","Not Successful","","1","Engineering","STD","N","2019","Start Year Intake","2019","Start Year Intake","MCW","","","N"
"6330","1053066|404135|627008","Australian","No","Online Application","","","","","2","Engineering","STD","N","2019","Mid Year Intake","2019","Mid Year Intake","MCW","","",""
"6338","825700|404214|627122","Permanent Resident (excl Humanitarian)","No","Online Application","Bachelor (equiv Aust 3yr deg)","Qualified","Successful","Australia","1","Engineering","STD","N","2019","Start Year Intake","2019","Start Year Intake","MCW","Y","$ACC","Y"
"6361","1053132|404224|627132","Australian","No","Online Application","Bachelor (equiv Aust 3yr deg)","Not Qualified","Not Successful","Japan","1","Engineering","STD","N","2019","Start Year Intake","2019","Start Year Intake","MCW","","",""
"6372","1053132|404224|627134","Australian","No","Online Application","","","","Japan","2","Engineering","STD","N","2019","Mid Year Intake","2019","Mid Year Intake","MCW","","","N"
"6379","1021239|404259|627179","Australian","No","Online Application","","","","","1","Engineering","STD","N","2019","Start Year Intake","2019","Start Year Intake","MCW","","","N"
"6381","832919|404288|627218","Permanent Resident (excl Humanitarian)","No","Online Application","Bachelor (equiv Aust 3yr deg)","Not Qualified","Not Successful","Australia","1","Engineering","STD","N","2019","Start Year Intake","2019","Start Year Intake","MCW","","",""
"6392","832571|404762|627921","Australian","No","Online Application","Bachelor (equiv Aust 3yr deg)","Qualified","Successful","Australia","1","Engineering","STD","N","2019","Start Year Intake","2019","Start Year Intake","MCW","Y","$ACC","Y"
"6410","587691|404925|628140","Australian","No","Online Application","","Qualified","Successful","Australia","2","Engineering","STD","N","2019","Start Year Intake","2019","Start Year Intake","MCW","Y","$ACC","N"
"6428","760493|404935|628154","Australian","No","Online Application","Masters CW","No Decision","Successful","","1","Engineering","STD","N","2019","Start Year Intake","2019","Start Year Intake","MCW","Y","","N"
"6444","835450|404936|628155","Australian","No","Online Application","Bachelor (equiv Aust 3yr deg)","Qualified","Successful","Australia","1","Engineering","STD","N","2019","Start Year Intake","2019","Start Year Intake","MCW","Y","$ACC","Y"
"6463","1052560|404994|628227","Australian","No","Online Application","Bachelor (equiv Aust 3yr deg)","Qualified","Successful","Australia","1","Engineering","STD","N","2019","Start Year Intake","2019","Start Year Intake","MCW","Y","$ACC","N"
"6483","1052592|405165|628479","Australian","No","Online Application","Bachelor (equiv Aust 3yr deg)","Qualified","Successful","India","1","Engineering","STD","N","2019","Start Year Intake","2019","Start Year Intake","MCW","Y","$ACC","Y"
"6498","836058|405406|628802","Australian","No","Online Application","Bachelor (equiv Aust 3yr deg)","Qualified","Successful","Australia","1","Engineering","STD","N","2019","Start Year Intake","2019","Start Year Intake","MCW","Y","$ACC","Y"
"6525","835884|405494|628937","Australian","No","Online Application","Bachelor (equiv Aust 3yr deg)","Qualified","Successful","Australia","1","Engineering","STD","N","2019","Start Year Intake","2019","Start Year Intake","MCW","Y","$ACC","N"
"6540","699178|405580|629074","Permanent Resident (excl Humanitarian)","No","Online Application","Bachelor (equiv Aust 3yr deg)","Not Qualified","Not Successful","Australia","1","Engineering","STD","N","2019","Start Year Intake","2019","Start Year Intake","MCW","","","N"
"6549","825702|405797|629434","Permanent Resident (excl Humanitarian)","No","Online Application","Bachelor (equiv Aust 3yr deg)","Qualified","No Outcome Set","Australia","1","Engineering","STD","N","2019","Start Year Intake","2019","Start Year Intake","MCW","","","N"
"6561","825702|405820|629470","Permanent Resident (excl Humanitarian)","No","Online Application","Bachelor (equiv Aust 3yr deg)","Qualified","Successful","Australia","1","Engineering","STD","N","2019","Start Year Intake","2019","Start Year Intake","MCW","Y","$ACC","N"
"6581","825702|405841|629501","Permanent Resident (excl Humanitarian)","No","Online Application","Bachelor (equiv Aust 3yr deg)","Qualified","No Outcome Set","Australia","1","Engineering","STD","N","2019","Start Year Intake","2019","Start Year Intake","MCW","","","N"
"6594","637783|406202|629995","Australian","No","Online Application","Bachelor (equiv Aust 3yr deg)","Qualified","Successful","Australia","1","Engineering","STD","N","2019","Start Year Intake","2019","Start Year Intake","MCW","Y","$ACC","N"
"6609","833212|406381|630269","Australian","No","Online Application","Bachelor (equiv Aust 3yr deg)","Qualified","Successful","Australia","1","Engineering","STD","N","2019","Start Year Intake","2019","Start Year Intake","MCW","Y","$ACC","Y"
"6626","760305|406896|631053","Australian","No","Online Application","Bachelor (equiv Aust 3yr deg)","Qualified","Successful","Australia","1","Engineering","STD","N","2019","Mid Year Intake","2019","Mid Year Intake","MCW","Y","$ACC","N"
"6640","833413|407126|631419","Australian","No","Online Application","Bachelor (equiv Aust 3yr deg)","Qualified","Successful","Australia","1","Engineering","STD","N","2019","Start Year Intake","2019","Start Year Intake","MCW","Y","","N"
"6659","669375|407240|631606","New Zealander","No","Online Application","Bachelor (equiv Aust 3yr deg)","Not Qualified","Successful","New Zealand","1","Engineering","STD","Y","2020","Start Year Intake","2019","Mid Year Intake","MCW","Y","$DEF","N"
"6677","669375|407243|631607","New Zealander","No","Online Application","","Not Assessed","Ineligible / Withdrawn","New Zealand","1","Engineering","STD","N","2019","Mid Year Intake","2019","Mid Year Intake","MCW","","","N"
"6681","832580|407328|631747","Australian","No","Online Application","Bachelor (equiv Aust 3yr deg)","Qualified","Successful","Australia","1","Engineering","STD","N","2020","Start Year Intake","2020","Start Year Intake","MCW","Y","$ACC","N"
"6698","832580|407328|631748","Australian","No","Online Application","","","","Australia","2","Engineering","STD","N","2019","Mid Year Intake","2019","Mid Year Intake","MCW","","",""
"6707","832580|407328|631749","Australian","No","Online Application","","Qualified","Successful","Australia","3","Engineering","STD","N","2019","Start Year Intake","2019","Start Year Intake","MCW","Y","","N"
"6721","762124|407331|631754","Australian","No","Online Application","Bachelor (equiv Aust 3yr deg)","Qualified","Successful","Australia","1","Engineering","STD","N","2019","Start Year Intake","2019","Start Year Intake","MCW","Y","$DEF","Y"
"6737","1051800|407474|632011","Permanent Resident (excl Humanitarian)","No","Online Application","","Not Qualified","Not Successful","Pakistan","2","Engineering","STD","N","2019","Start Year Intake","2019","Start Year Intake","MCW","","",""
"6744","635840|407594|632186","Australian","No","Online Application","Bachelor (equiv Aust 3yr deg)","Qualified","Successful","Australia","1","Engineering","STD","N","2019","Start Year Intake","2019","Start Year Intake","MCW","Y","$DEC","Y"
"6760","538135|407963|632740","Australian","No","Online Application","Bachelor (equiv Aust 3yr deg)","Qualified","Successful","Australia","1","Engineering","STD","N","2019","Start Year Intake","2019","Start Year Intake","MCW","Y","$ACC","Y"
"6781","553498|337374|632978","Australian","No","Online Application","","No Decision","Successful","Australia","1","Engineering","STD","N","2019","Start Year Intake","2019","Start Year Intake","MCW","Y","$ACC","N"
"6799","855827|408156|633032","Australian","No","Online Application","","","","Australia","1","Engineering","STD","N","2019","Start Year Intake","2019","Start Year Intake","MCW","","","N"
"6802","869815|408272|633221","Australian","No","Online Application","Masters CW","Qualified","Successful","Australia","1","Engineering","STD","N","2019","Start Year Intake","2019","Start Year Intake","MCW","Y","","N"
"6819","813122|408287|633244","Permanent Resident (excl Humanitarian)","No","Online Application","Bachelor (equiv Aust 3yr deg)","Qualified","Successful","Australia","1","Engineering","STD","N","2019","Start Year Intake","2019","Start Year Intake","MCW","Y","","Y"
"6834","834204|408617|633704","Australian","No","Online Application","Bachelor (equiv Aust 3yr deg)","Qualified","Successful","Australia","1","Engineering","STD","N","2019","Start Year Intake","2019","Start Year Intake","MCW","Y","$ACC","Y"
"6853","762986|409162|634597","Permanent Resident (excl Humanitarian)","No","Online Application","Bachelor (equiv Aust 3yr deg)","Qualified","Successful","Australia","1","Engineering","STD","N","2019","Start Year Intake","2019","Start Year Intake","MCW","Y","$ACC","N"
"6870","757143|409230|634708","Australian","No","Online Application","Bachelor (equiv Aust 3yr deg)","Not Qualified","Not Successful","Australia","1","Engineering","STD","N","2019","Start Year Intake","2019","Start Year Intake","MCW","","",""
"6885","841608|409291|634801","New Zealander","No","Online Application","Bachelor (equiv Aust 3yr deg)","Qualified","Successful","Australia","1","Engineering","STD","N","2019","Start Year Intake","2019","Start Year Intake","MCW","Y","$ACC","Y"
"6905","761261|409302|634817","Australian","No","Online Application","Bachelor (equiv Aust 3yr deg)","Qualified","Successful","Australia","1","Engineering","STD","N","2019","Start Year Intake","2019","Start Year Intake","MCW","Y","$ACC","N"
"6920","761261|409302|634818","Australian","No","Online Application","","Not Assessed","Higher Preference Successful","Australia","2","Engineering","STD","N","2019","Start Year Intake","2019","Start Year Intake","MCW","","",""
"6928","761261|409302|634820","Australian","No","Online Application","","Not Assessed","Higher Preference Successful","Australia","4","Engineering","STD","N","2019","Mid Year Intake","2019","Mid Year Intake","MCW","","",""
